participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,soundEstimulus,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant_n
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,4,,,,,,estimulos/5.wav,,,0,1,1,4,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,3,,,,,,estimulos/6.wav,,,0,2,2,5,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,2,,,,,,estimulos/3.wav,,,0,3,3,2,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,5,,,,,,estimulos/4.wav,,,0,4,4,3,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,1,,,,,,estimulos/1.wav,,,0,5,5,0,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,1,,,,,,estimulos/1.wav,,,1,0,6,0,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,5,,,,,,estimulos/5.wav,,,1,1,7,4,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,4,,,,,,estimulos/4.wav,,,1,2,8,3,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,3,,,,,,estimulos/2.wav,,,1,3,9,1,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,3,,,,,,estimulos/6.wav,,,1,4,10,5,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,4,,,,,,estimulos/3.wav,,,1,5,11,2,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,5,,,,,,estimulos/5.wav,,,2,0,12,4,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,5,,,,,,estimulos/3.wav,,,2,1,13,2,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,6,,,,,,estimulos/4.wav,,,2,2,14,3,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,2,,,,,,estimulos/2.wav,,,2,3,15,1,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,1,,,,,,estimulos/1.wav,,,2,4,16,0,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,6,,,,,,estimulos/6.wav,,,2,5,17,5,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,6,,,,,,estimulos/4.wav,,,3,0,18,3,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,5,,,,,,estimulos/5.wav,,,3,1,19,4,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,5,,,,,,estimulos/6.wav,,,3,2,20,5,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,1,,,,,,estimulos/1.wav,,,3,3,21,0,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,3,,,,,,estimulos/2.wav,,,3,4,22,1,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,6,,,,,,estimulos/3.wav,,,3,5,23,2,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,5,,,,,,estimulos/3.wav,,,4,0,24,2,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,3,,,,,,estimulos/2.wav,,,4,1,25,1,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,5,,,,,,estimulos/6.wav,,,4,2,26,5,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,1,,,,,,estimulos/1.wav,,,4,3,27,0,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,5,,,,,,estimulos/5.wav,,,4,4,28,4,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,6,,,,,,estimulos/4.wav,,,4,5,29,3,1,012
anon09,001,2024-11-27_15h18.06.373,audio-text-input,2022.2.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,012
